sweep_type,topology,nodes,traffic,injection_rate,router_latency,vcs_per_vnet,avg_packet_latency,avg_flit_latency,avg_hops,packets_injected,packets_received,flits_injected,flits_received,avg_flit_network_latency,avg_flit_queueing_latency,int_link_util,ext_in_link_util,ext_out_link_util,throughput,accepted_traffic,flit_net_lat_v0,flit_net_lat_v1,flit_net_lat_v2,flit_net_lat_v3,flit_net_lat_v4,flit_queue_lat_v0,flit_queue_lat_v1,flit_queue_lat_v2,flit_queue_lat_v3,flit_queue_lat_v4
core,Star,32,uniform_random,0.5,1,4,8414.113786,8450.69808,1.883072,938.0,914.0,1214.0,1146.0,4665.357766,3785.340314,2204.0,1188.0,1150.0,0.00914,0.000358125,0.0,0.0,1622000.0,1930000.0,1794500.0,0.0,0.0,451000.0,3032500.0,854500.0
core,Tree,8,neighbor,0.02,1,4,6384.615385,5969.69697,2.757576,13.0,13.0,33.0,33.0,5348.484848,621.212121,91.0,33.0,33.0,0.00013,4.125e-05,0.0,0.0,38000.0,0.0,138500.0,0.0,0.0,8000.0,0.0,12500.0
core,Tree,8,neighbor,0.04,1,4,6384.615385,6015.151515,2.757576,14.0,13.0,38.0,33.0,5393.939394,621.212121,102.0,38.0,33.0,0.00013,4.125e-05,0.0,0.0,38000.0,0.0,140000.0,0.0,0.0,8000.0,0.0,12500.0
core,Tree,8,neighbor,0.06,1,4,7406.25,7020.833333,3.25,16.0,16.0,48.0,48.0,6437.5,583.333333,156.0,48.0,48.0,0.00016,6e-05,0.0,0.0,38000.0,0.0,271000.0,0.0,0.0,8000.0,0.0,20000.0
core,Tree,8,neighbor,0.08,1,4,7718.75,7333.333333,3.25,16.0,16.0,48.0,48.0,6750.0,583.333333,156.0,48.0,48.0,0.00016,6e-05,0.0,0.0,38500.0,0.0,285500.0,0.0,0.0,8000.0,0.0,20000.0
core,Tree,8,neighbor,0.1,1,4,7718.75,7333.333333,3.25,16.0,16.0,48.0,48.0,6750.0,583.333333,156.0,48.0,48.0,0.00016,6e-05,0.0,0.0,38500.0,0.0,285500.0,0.0,0.0,8000.0,0.0,20000.0
core,Tree,8,neighbor,0.12,1,4,8281.25,8052.083333,3.25,16.0,16.0,48.0,48.0,7468.75,583.333333,156.0,48.0,48.0,0.00016,6e-05,0.0,0.0,38500.0,0.0,320000.0,0.0,0.0,8000.0,0.0,20000.0
core,Tree,8,neighbor,0.14,1,4,8343.75,8104.166667,3.25,16.0,16.0,48.0,48.0,7520.833333,583.333333,156.0,48.0,48.0,0.00016,6e-05,0.0,0.0,38500.0,0.0,322500.0,0.0,0.0,8000.0,0.0,20000.0
core,Tree,8,neighbor,0.16,1,4,8375.0,8114.583333,3.25,16.0,16.0,48.0,48.0,7531.25,583.333333,156.0,48.0,48.0,0.00016,6e-05,0.0,0.0,39000.0,0.0,322500.0,0.0,0.0,8000.0,0.0,20000.0
core,Tree,8,neighbor,0.18,1,4,8500.0,8322.916667,3.25,16.0,16.0,48.0,48.0,7739.583333,583.333333,156.0,48.0,48.0,0.00016,6e-05,0.0,0.0,39000.0,0.0,332500.0,0.0,0.0,8000.0,0.0,20000.0
core,Tree,8,neighbor,0.2,1,4,7968.75,7750.0,3.25,16.0,16.0,48.0,48.0,7166.666667,583.333333,156.0,48.0,48.0,0.00016,6e-05,0.0,0.0,39000.0,0.0,305000.0,0.0,0.0,8000.0,0.0,20000.0
core,Tree,8,neighbor,0.25,1,4,7968.75,7750.0,3.25,16.0,16.0,48.0,48.0,7166.666667,583.333333,156.0,48.0,48.0,0.00016,6e-05,0.0,0.0,39000.0,0.0,305000.0,0.0,0.0,8000.0,0.0,20000.0
core,Tree,8,neighbor,0.3,1,4,8187.5,8114.583333,3.25,16.0,16.0,48.0,48.0,7531.25,583.333333,156.0,48.0,48.0,0.00016,6e-05,0.0,0.0,39000.0,0.0,322500.0,0.0,0.0,8000.0,0.0,20000.0
core,Tree,8,neighbor,0.35,1,4,8218.75,8125.0,3.25,16.0,16.0,48.0,48.0,7541.666667,583.333333,156.0,48.0,48.0,0.00016,6e-05,0.0,0.0,39500.0,0.0,322500.0,0.0,0.0,8000.0,0.0,20000.0
core,Tree,8,neighbor,0.4,1,4,8500.0,8406.25,3.25,16.0,16.0,48.0,48.0,7822.916667,583.333333,156.0,48.0,48.0,0.00016,6e-05,0.0,0.0,40500.0,0.0,335000.0,0.0,0.0,8000.0,0.0,20000.0
core,Tree,8,neighbor,0.5,1,4,8468.75,8395.833333,3.25,16.0,16.0,48.0,48.0,7812.5,583.333333,156.0,48.0,48.0,0.00016,6e-05,0.0,0.0,40000.0,0.0,335000.0,0.0,0.0,8000.0,0.0,20000.0
core,Tree,8,tornado,0.02,1,4,3269.230769,2932.432432,0.0,15.0,13.0,43.0,37.0,2324.324324,608.108108,0.0,38.0,38.0,0.00013,4.625e-05,0.0,0.0,12000.0,0.0,74000.0,0.0,0.0,8000.0,0.0,14500.0
core,Tree,8,tornado,0.04,1,4,3357.142857,2973.684211,0.0,15.0,14.0,43.0,38.0,2368.421053,605.263158,0.0,38.0,38.0,0.00014,4.75e-05,0.0,0.0,12000.0,0.0,78000.0,0.0,0.0,8000.0,0.0,15000.0
core,Tree,8,tornado,0.06,1,4,3500.0,3000.0,0.0,16.0,16.0,48.0,48.0,2416.666667,583.333333,0.0,48.0,48.0,0.00016,6e-05,0.0,0.0,12000.0,0.0,104000.0,0.0,0.0,8000.0,0.0,20000.0
core,Tree,8,tornado,0.08,1,4,3500.0,3000.0,0.0,16.0,16.0,48.0,48.0,2416.666667,583.333333,0.0,48.0,48.0,0.00016,6e-05,0.0,0.0,12000.0,0.0,104000.0,0.0,0.0,8000.0,0.0,20000.0
core,Tree,8,tornado,0.1,1,4,3500.0,3000.0,0.0,16.0,16.0,48.0,48.0,2416.666667,583.333333,0.0,48.0,48.0,0.00016,6e-05,0.0,0.0,12000.0,0.0,104000.0,0.0,0.0,8000.0,0.0,20000.0
core,Tree,8,tornado,0.12,1,4,3500.0,3000.0,0.0,16.0,16.0,48.0,48.0,2416.666667,583.333333,0.0,48.0,48.0,0.00016,6e-05,0.0,0.0,12000.0,0.0,104000.0,0.0,0.0,8000.0,0.0,20000.0
core,Tree,8,tornado,0.14,1,4,3500.0,3000.0,0.0,16.0,16.0,48.0,48.0,2416.666667,583.333333,0.0,48.0,48.0,0.00016,6e-05,0.0,0.0,12000.0,0.0,104000.0,0.0,0.0,8000.0,0.0,20000.0
core,Tree,8,tornado,0.16,1,4,3500.0,3000.0,0.0,16.0,16.0,48.0,48.0,2416.666667,583.333333,0.0,48.0,48.0,0.00016,6e-05,0.0,0.0,12000.0,0.0,104000.0,0.0,0.0,8000.0,0.0,20000.0
core,Tree,8,tornado,0.18,1,4,3500.0,3000.0,0.0,16.0,16.0,48.0,48.0,2416.666667,583.333333,0.0,48.0,48.0,0.00016,6e-05,0.0,0.0,12000.0,0.0,104000.0,0.0,0.0,8000.0,0.0,20000.0
core,Tree,8,tornado,0.2,1,4,3500.0,3000.0,0.0,16.0,16.0,48.0,48.0,2416.666667,583.333333,0.0,48.0,48.0,0.00016,6e-05,0.0,0.0,12000.0,0.0,104000.0,0.0,0.0,8000.0,0.0,20000.0
core,Tree,8,tornado,0.25,1,4,3500.0,3000.0,0.0,16.0,16.0,48.0,48.0,2416.666667,583.333333,0.0,48.0,48.0,0.00016,6e-05,0.0,0.0,12000.0,0.0,104000.0,0.0,0.0,8000.0,0.0,20000.0
core,Tree,8,tornado,0.3,1,4,3500.0,3000.0,0.0,16.0,16.0,48.0,48.0,2416.666667,583.333333,0.0,48.0,48.0,0.00016,6e-05,0.0,0.0,12000.0,0.0,104000.0,0.0,0.0,8000.0,0.0,20000.0
core,Tree,8,tornado,0.35,1,4,3500.0,3000.0,0.0,16.0,16.0,48.0,48.0,2416.666667,583.333333,0.0,48.0,48.0,0.00016,6e-05,0.0,0.0,12000.0,0.0,104000.0,0.0,0.0,8000.0,0.0,20000.0
core,Tree,8,tornado,0.4,1,4,3500.0,3000.0,0.0,16.0,16.0,48.0,48.0,2416.666667,583.333333,0.0,48.0,48.0,0.00016,6e-05,0.0,0.0,12000.0,0.0,104000.0,0.0,0.0,8000.0,0.0,20000.0
core,Tree,8,tornado,0.5,1,4,3500.0,3000.0,0.0,16.0,16.0,48.0,48.0,2416.666667,583.333333,0.0,48.0,48.0,0.00016,6e-05,0.0,0.0,12000.0,0.0,104000.0,0.0,0.0,8000.0,0.0,20000.0
core,Tree,8,transpose,0.02,1,4,6777.777778,6666.666667,2.071429,18.0,18.0,42.0,42.0,4357.142857,2309.52381,87.0,42.0,42.0,0.00018,5.25e-05,0.0,0.0,33500.0,11500.0,138000.0,0.0,0.0,9000.0,18000.0,70000.0
core,Tree,8,transpose,0.04,1,4,6777.777778,6666.666667,2.071429,18.0,18.0,42.0,42.0,4357.142857,2309.52381,87.0,42.0,42.0,0.00018,5.25e-05,0.0,0.0,33500.0,11500.0,138000.0,0.0,0.0,9000.0,18000.0,70000.0
core,Tree,8,transpose,0.06,1,4,7416.666667,7240.0,2.84,18.0,18.0,50.0,50.0,5340.0,1900.0,142.0,50.0,50.0,0.00018,6.25e-05,0.0,0.0,32000.0,10000.0,225000.0,0.0,0.0,8000.0,12000.0,75000.0
core,Tree,8,transpose,0.08,1,4,7777.777778,7600.0,2.84,18.0,18.0,50.0,50.0,5700.0,1900.0,142.0,50.0,50.0,0.00018,6.25e-05,0.0,0.0,32500.0,10000.0,242500.0,0.0,0.0,8000.0,12000.0,75000.0
core,Tree,8,transpose,0.1,1,4,7777.777778,7600.0,2.84,18.0,18.0,50.0,50.0,5700.0,1900.0,142.0,50.0,50.0,0.00018,6.25e-05,0.0,0.0,32500.0,10000.0,242500.0,0.0,0.0,8000.0,12000.0,75000.0
core,Tree,8,transpose,0.12,1,4,7736.842105,7627.45098,2.862745,20.0,19.0,52.0,51.0,5745.098039,1882.352941,146.0,52.0,51.0,0.00019,6.375e-05,0.0,0.0,38000.0,10000.0,245000.0,0.0,0.0,9000.0,12000.0,75000.0
core,Tree,8,transpose,0.14,1,4,7750.0,7625.0,2.807692,20.0,20.0,52.0,52.0,5663.461538,1961.538462,146.0,52.0,52.0,0.0002,6.5e-05,0.0,0.0,38000.0,11500.0,245000.0,0.0,0.0,9000.0,18000.0,75000.0
core,Tree,8,transpose,0.16,1,4,7659.090909,7518.518519,2.685185,23.0,22.0,55.0,54.0,5500.0,2018.518519,145.0,55.0,54.0,0.00022,6.75e-05,0.0,0.0,42000.0,15000.0,240000.0,0.0,0.0,10000.0,24000.0,75000.0
core,Tree,8,transpose,0.18,1,4,7636.363636,7509.259259,2.685185,22.0,22.0,54.0,54.0,5490.740741,2018.518519,145.0,54.0,54.0,0.00022,6.75e-05,0.0,0.0,42000.0,15000.0,239500.0,0.0,0.0,10000.0,24000.0,75000.0
core,Tree,8,transpose,0.2,1,4,7636.363636,7509.259259,2.685185,23.0,22.0,55.0,54.0,5490.740741,2018.518519,145.0,55.0,54.0,0.00022,6.75e-05,0.0,0.0,42000.0,15000.0,239500.0,0.0,0.0,10000.0,24000.0,75000.0
core,Tree,8,transpose,0.25,1,4,7500.0,7452.830189,2.679245,22.0,21.0,54.0,53.0,5509.433962,1943.396226,145.0,54.0,53.0,0.00021,6.625e-05,0.0,0.0,42000.0,10500.0,239500.0,0.0,0.0,10000.0,18000.0,75000.0
core,Tree,8,transpose,0.3,1,4,6977.272727,6703.703704,2.240741,23.0,22.0,55.0,54.0,4685.185185,2018.518519,125.0,55.0,54.0,0.00022,6.75e-05,0.0,0.0,37500.0,15000.0,200500.0,0.0,0.0,10000.0,24000.0,75000.0
core,Tree,8,transpose,0.35,1,4,6880.952381,6660.377358,2.226415,24.0,21.0,60.0,53.0,4716.981132,1943.396226,124.0,56.0,54.0,0.00021,6.625e-05,0.0,0.0,38000.0,10500.0,201500.0,0.0,0.0,10000.0,18000.0,75000.0
core,Tree,8,transpose,0.4,1,4,7136.363636,6870.37037,2.240741,23.0,22.0,55.0,54.0,4851.851852,2018.518519,122.0,55.0,54.0,0.00022,6.75e-05,0.0,0.0,39000.0,15000.0,208000.0,0.0,0.0,10000.0,24000.0,75000.0
core,Tree,8,transpose,0.5,1,4,7113.636364,6879.62963,2.240741,24.0,22.0,60.0,54.0,4861.111111,2018.518519,125.0,56.0,54.0,0.00022,6.75e-05,0.0,0.0,38500.0,15000.0,209000.0,0.0,0.0,10000.0,24000.0,75000.0
core,Tree,8,uniform_random,0.02,1,4,6708.333333,6548.611111,1.791667,38.0,36.0,78.0,72.0,4159.722222,2388.888889,130.0,73.0,72.0,0.00036,9e-05,0.0,0.0,72500.0,27000.0,200000.0,0.0,0.0,19000.0,48000.0,105000.0
core,Tree,8,uniform_random,0.04,1,4,7358.333333,7578.703704,2.111111,63.0,60.0,119.0,108.0,4699.074074,2879.62963,228.0,110.0,108.0,0.0006,0.000135,0.0,0.0,109000.0,69000.0,329500.0,0.0,0.0,29000.0,114500.0,167500.0
core,Tree,8,uniform_random,0.06,1,4,7864.705882,8343.065693,2.583942,86.0,85.0,138.0,137.0,5383.211679,2959.854015,354.0,138.0,137.0,0.00085,0.00017125,0.0,0.0,157000.0,128500.0,452000.0,0.0,0.0,40000.0,195500.0,170000.0
core,Tree,8,uniform_random,0.08,1,4,7573.684211,7898.601399,2.426573,96.0,95.0,148.0,143.0,5031.468531,2867.132867,347.0,144.0,143.0,0.00095,0.00017875,0.0,0.0,172000.0,150000.0,397500.0,0.0,0.0,46000.0,224000.0,140000.0
core,Tree,8,uniform_random,0.1,1,4,7372.54902,7383.333333,2.2,104.0,102.0,156.0,150.0,4483.333333,2900.0,333.0,155.0,151.0,0.00102,0.0001875,0.0,0.0,186500.0,154500.0,331500.0,0.0,0.0,50000.0,245000.0,140000.0
core,Tree,8,uniform_random,0.12,1,4,7386.792453,7396.666667,2.28,108.0,106.0,156.0,150.0,4583.333333,2813.333333,344.0,155.0,150.0,0.00106,0.0001875,0.0,0.0,198000.0,167500.0,322000.0,0.0,0.0,53000.0,259000.0,110000.0
core,Tree,8,uniform_random,0.14,1,4,7280.373832,7142.384106,2.125828,113.0,107.0,169.0,151.0,4321.192053,2821.192053,343.0,167.0,152.0,0.00107,0.00018875,0.0,0.0,198500.0,167000.0,287000.0,0.0,0.0,54000.0,262000.0,110000.0
core,Tree,8,uniform_random,0.16,1,4,7373.831776,7334.437086,2.119205,111.0,107.0,155.0,151.0,4486.754967,2847.682119,326.0,154.0,151.0,0.00107,0.00018875,0.0,0.0,199500.0,168000.0,310000.0,0.0,0.0,54000.0,266000.0,110000.0
core,Tree,8,uniform_random,0.18,1,4,7513.157895,7478.395062,2.135802,119.0,114.0,171.0,162.0,4521.604938,2956.790123,350.0,168.0,162.0,0.00114,0.0002025,0.0,0.0,218500.0,186000.0,328000.0,0.0,0.0,58000.0,281000.0,140000.0
core,Tree,8,uniform_random,0.2,1,4,7314.159292,6927.586207,2.172414,116.0,113.0,148.0,145.0,4365.517241,2562.068966,323.0,148.0,145.0,0.00113,0.00018125,0.0,0.0,225500.0,186000.0,221500.0,0.0,0.0,59000.0,292500.0,20000.0
core,Tree,8,uniform_random,0.25,1,4,7686.507937,7635.057471,2.16092,131.0,126.0,187.0,174.0,4649.425287,2985.632184,389.0,185.0,175.0,0.00126,0.0002175,0.0,0.0,235000.0,240000.0,334000.0,0.0,0.0,64000.0,315500.0,140000.0
core,Tree,8,uniform_random,0.3,1,4,7648.854962,7511.049724,2.110497,132.0,131.0,184.0,181.0,4419.889503,3091.160221,384.0,184.0,182.0,0.00131,0.00022625,0.0,0.0,240500.0,245500.0,314000.0,0.0,0.0,64000.0,343500.0,152000.0
core,Tree,8,uniform_random,0.35,1,4,7811.538462,7505.617978,1.994382,134.0,130.0,190.0,178.0,4460.674157,3044.94382,357.0,183.0,178.0,0.0013,0.0002225,0.0,0.0,245500.0,268500.0,280000.0,0.0,0.0,64000.0,344000.0,134000.0
core,Tree,8,uniform_random,0.4,1,4,7809.701493,7661.458333,2.005208,141.0,134.0,225.0,192.0,4447.916667,3213.541667,417.0,213.0,195.0,0.00134,0.00024,0.0,0.0,256000.0,257000.0,341000.0,0.0,0.0,65000.0,340000.0,212000.0
core,Tree,8,uniform_random,0.5,1,4,7696.153846,7781.578947,1.984211,134.0,130.0,206.0,190.0,4513.157895,3268.421053,393.0,202.0,191.0,0.0013,0.0002375,0.0,0.0,233000.0,222500.0,402000.0,0.0,0.0,62000.0,329000.0,230000.0
core,Tree,16,neighbor,0.02,1,4,7000.0,6800.0,3.216667,24.0,24.0,60.0,60.0,6175.0,625.0,193.0,60.0,60.0,0.00024,3.75e-05,0.0,0.0,75500.0,0.0,295000.0,0.0,0.0,15000.0,0.0,22500.0
core,Tree,16,neighbor,0.04,1,4,7259.259259,6943.661972,3.380282,28.0,27.0,76.0,71.0,6330.985915,612.676056,251.0,76.0,71.0,0.00027,4.4375e-05,0.0,0.0,84000.0,0.0,365500.0,0.0,0.0,16000.0,0.0,27500.0
core,Tree,16,neighbor,0.06,1,4,7937.5,7692.708333,3.75,32.0,32.0,96.0,96.0,7109.375,583.333333,360.0,96.0,96.0,0.00032,6e-05,0.0,0.0,84500.0,0.0,598000.0,0.0,0.0,16000.0,0.0,40000.0
core,Tree,16,neighbor,0.08,1,4,8078.125,7838.541667,3.75,32.0,32.0,96.0,96.0,7255.208333,583.333333,360.0,96.0,96.0,0.00032,6e-05,0.0,0.0,84500.0,0.0,612000.0,0.0,0.0,16000.0,0.0,40000.0
core,Tree,16,neighbor,0.1,1,4,8265.625,8031.25,3.75,32.0,32.0,96.0,96.0,7447.916667,583.333333,360.0,96.0,96.0,0.00032,6e-05,0.0,0.0,85000.0,0.0,630000.0,0.0,0.0,16000.0,0.0,40000.0
core,Tree,16,neighbor,0.12,1,4,8484.375,8494.791667,3.75,32.0,32.0,96.0,96.0,7911.458333,583.333333,360.0,96.0,96.0,0.00032,6e-05,0.0,0.0,85500.0,0.0,674000.0,0.0,0.0,16000.0,0.0,40000.0
core,Tree,16,neighbor,0.14,1,4,8500.0,8500.0,3.75,32.0,32.0,96.0,96.0,7916.666667,583.333333,360.0,96.0,96.0,0.00032,6e-05,0.0,0.0,86000.0,0.0,674000.0,0.0,0.0,16000.0,0.0,40000.0
core,Tree,16,neighbor,0.16,1,4,8500.0,8500.0,3.75,32.0,32.0,96.0,96.0,7916.666667,583.333333,360.0,96.0,96.0,0.00032,6e-05,0.0,0.0,86000.0,0.0,674000.0,0.0,0.0,16000.0,0.0,40000.0
core,Tree,16,neighbor,0.18,1,4,8593.75,8729.166667,3.75,32.0,32.0,96.0,96.0,8145.833333,583.333333,360.0,96.0,96.0,0.00032,6e-05,0.0,0.0,86000.0,0.0,696000.0,0.0,0.0,16000.0,0.0,40000.0
core,Tree,16,neighbor,0.2,1,4,8406.25,8364.583333,3.75,32.0,32.0,96.0,96.0,7781.25,583.333333,360.0,96.0,96.0,0.00032,6e-05,0.0,0.0,85500.0,0.0,661500.0,0.0,0.0,16000.0,0.0,40000.0
core,Tree,16,neighbor,0.25,1,4,8562.5,8588.541667,3.75,32.0,32.0,96.0,96.0,8005.208333,583.333333,360.0,96.0,96.0,0.00032,6e-05,0.0,0.0,85500.0,0.0,683000.0,0.0,0.0,16000.0,0.0,40000.0
core,Tree,16,neighbor,0.3,1,4,8531.25,8630.208333,3.75,32.0,32.0,96.0,96.0,8046.875,583.333333,360.0,96.0,96.0,0.00032,6e-05,0.0,0.0,86500.0,0.0,686000.0,0.0,0.0,16000.0,0.0,40000.0
core,Tree,16,neighbor,0.35,1,4,8531.25,8630.208333,3.75,32.0,32.0,96.0,96.0,8046.875,583.333333,360.0,96.0,96.0,0.00032,6e-05,0.0,0.0,86500.0,0.0,686000.0,0.0,0.0,16000.0,0.0,40000.0
core,Tree,16,neighbor,0.4,1,4,8656.25,8885.416667,3.75,32.0,32.0,96.0,96.0,8302.083333,583.333333,360.0,96.0,96.0,0.00032,6e-05,0.0,0.0,86000.0,0.0,711000.0,0.0,0.0,16000.0,0.0,40000.0
core,Tree,16,neighbor,0.5,1,4,8671.875,8890.625,3.75,32.0,32.0,96.0,96.0,8307.291667,583.333333,360.0,96.0,96.0,0.00032,6e-05,0.0,0.0,86500.0,0.0,711000.0,0.0,0.0,16000.0,0.0,40000.0
core,Tree,16,tornado,0.02,1,4,7000.0,6800.0,3.216667,24.0,24.0,60.0,60.0,6175.0,625.0,193.0,60.0,60.0,0.00024,3.75e-05,0.0,0.0,75500.0,0.0,295000.0,0.0,0.0,15000.0,0.0,22500.0
core,Tree,16,tornado,0.04,1,4,7259.259259,6943.661972,3.380282,28.0,27.0,76.0,71.0,6330.985915,612.676056,251.0,76.0,71.0,0.00027,4.4375e-05,0.0,0.0,84000.0,0.0,365500.0,0.0,0.0,16000.0,0.0,27500.0
core,Tree,16,tornado,0.06,1,4,7937.5,7692.708333,3.75,32.0,32.0,96.0,96.0,7109.375,583.333333,360.0,96.0,96.0,0.00032,6e-05,0.0,0.0,84500.0,0.0,598000.0,0.0,0.0,16000.0,0.0,40000.0
core,Tree,16,tornado,0.08,1,4,8078.125,7838.541667,3.75,32.0,32.0,96.0,96.0,7255.208333,583.333333,360.0,96.0,96.0,0.00032,6e-05,0.0,0.0,84500.0,0.0,612000.0,0.0,0.0,16000.0,0.0,40000.0
core,Tree,16,tornado,0.1,1,4,8265.625,8031.25,3.75,32.0,32.0,96.0,96.0,7447.916667,583.333333,360.0,96.0,96.0,0.00032,6e-05,0.0,0.0,85000.0,0.0,630000.0,0.0,0.0,16000.0,0.0,40000.0
core,Tree,16,tornado,0.12,1,4,8484.375,8494.791667,3.75,32.0,32.0,96.0,96.0,7911.458333,583.333333,360.0,96.0,96.0,0.00032,6e-05,0.0,0.0,85500.0,0.0,674000.0,0.0,0.0,16000.0,0.0,40000.0
core,Tree,16,tornado,0.14,1,4,8500.0,8500.0,3.75,32.0,32.0,96.0,96.0,7916.666667,583.333333,360.0,96.0,96.0,0.00032,6e-05,0.0,0.0,86000.0,0.0,674000.0,0.0,0.0,16000.0,0.0,40000.0
core,Tree,16,tornado,0.16,1,4,8500.0,8500.0,3.75,32.0,32.0,96.0,96.0,7916.666667,583.333333,360.0,96.0,96.0,0.00032,6e-05,0.0,0.0,86000.0,0.0,674000.0,0.0,0.0,16000.0,0.0,40000.0
core,Tree,16,tornado,0.18,1,4,8593.75,8729.166667,3.75,32.0,32.0,96.0,96.0,8145.833333,583.333333,360.0,96.0,96.0,0.00032,6e-05,0.0,0.0,86000.0,0.0,696000.0,0.0,0.0,16000.0,0.0,40000.0
core,Tree,16,tornado,0.2,1,4,8406.25,8364.583333,3.75,32.0,32.0,96.0,96.0,7781.25,583.333333,360.0,96.0,96.0,0.00032,6e-05,0.0,0.0,85500.0,0.0,661500.0,0.0,0.0,16000.0,0.0,40000.0
core,Tree,16,tornado,0.25,1,4,8562.5,8588.541667,3.75,32.0,32.0,96.0,96.0,8005.208333,583.333333,360.0,96.0,96.0,0.00032,6e-05,0.0,0.0,85500.0,0.0,683000.0,0.0,0.0,16000.0,0.0,40000.0
core,Tree,16,tornado,0.3,1,4,8531.25,8630.208333,3.75,32.0,32.0,96.0,96.0,8046.875,583.333333,360.0,96.0,96.0,0.00032,6e-05,0.0,0.0,86500.0,0.0,686000.0,0.0,0.0,16000.0,0.0,40000.0
core,Tree,16,tornado,0.35,1,4,8531.25,8630.208333,3.75,32.0,32.0,96.0,96.0,8046.875,583.333333,360.0,96.0,96.0,0.00032,6e-05,0.0,0.0,86500.0,0.0,686000.0,0.0,0.0,16000.0,0.0,40000.0
core,Tree,16,tornado,0.4,1,4,8656.25,8885.416667,3.75,32.0,32.0,96.0,96.0,8302.083333,583.333333,360.0,96.0,96.0,0.00032,6e-05,0.0,0.0,86000.0,0.0,711000.0,0.0,0.0,16000.0,0.0,40000.0
core,Tree,16,tornado,0.5,1,4,8671.875,8890.625,3.75,32.0,32.0,96.0,96.0,8307.291667,583.333333,360.0,96.0,96.0,0.00032,6e-05,0.0,0.0,86500.0,0.0,711000.0,0.0,0.0,16000.0,0.0,40000.0
core,Tree,16,transpose,0.02,1,4,6416.666667,5950.0,3.0,24.0,24.0,60.0,60.0,5325.0,625.0,180.0,60.0,60.0,0.00024,3.75e-05,0.0,0.0,72500.0,0.0,247000.0,0.0,0.0,15000.0,0.0,22500.0
core,Tree,16,transpose,0.04,1,4,6518.518519,6239.43662,3.169014,28.0,27.0,76.0,71.0,5626.760563,612.676056,236.0,76.0,71.0,0.00027,4.4375e-05,0.0,0.0,74000.0,0.0,325500.0,0.0,0.0,16000.0,0.0,27500.0
core,Tree,16,transpose,0.06,1,4,7031.25,6588.541667,3.125,32.0,32.0,96.0,96.0,6005.208333,583.333333,300.0,96.0,96.0,0.00032,6e-05,0.0,0.0,74500.0,0.0,502000.0,0.0,0.0,16000.0,0.0,40000.0
core,Tree,16,transpose,0.08,1,4,7390.625,6994.791667,3.125,32.0,32.0,96.0,96.0,6411.458333,583.333333,300.0,96.0,96.0,0.00032,6e-05,0.0,0.0,75000.0,0.0,540500.0,0.0,0.0,16000.0,0.0,40000.0
core,Tree,16,transpose,0.1,1,4,7531.25,7135.416667,3.125,32.0,32.0,96.0,96.0,6552.083333,583.333333,300.0,96.0,96.0,0.00032,6e-05,0.0,0.0,75500.0,0.0,553500.0,0.0,0.0,16000.0,0.0,40000.0
core,Tree,16,transpose,0.12,1,4,7531.25,7135.416667,3.125,32.0,32.0,96.0,96.0,6552.083333,583.333333,300.0,96.0,96.0,0.00032,6e-05,0.0,0.0,75500.0,0.0,553500.0,0.0,0.0,16000.0,0.0,40000.0
core,Tree,16,transpose,0.14,1,4,7796.875,7447.916667,3.125,32.0,32.0,96.0,96.0,6864.583333,583.333333,300.0,96.0,96.0,0.00032,6e-05,0.0,0.0,76000.0,0.0,583000.0,0.0,0.0,16000.0,0.0,40000.0
core,Tree,16,transpose,0.16,1,4,7796.875,7447.916667,3.125,32.0,32.0,96.0,96.0,6864.583333,583.333333,300.0,96.0,96.0,0.00032,6e-05,0.0,0.0,76000.0,0.0,583000.0,0.0,0.0,16000.0,0.0,40000.0
core,Tree,16,transpose,0.18,1,4,7875.0,7713.541667,3.125,32.0,32.0,96.0,96.0,7130.208333,583.333333,300.0,96.0,96.0,0.00032,6e-05,0.0,0.0,76500.0,0.0,608000.0,0.0,0.0,16000.0,0.0,40000.0
core,Tree,16,transpose,0.2,1,4,7875.0,7713.541667,3.125,32.0,32.0,96.0,96.0,7130.208333,583.333333,300.0,96.0,96.0,0.00032,6e-05,0.0,0.0,76500.0,0.0,608000.0,0.0,0.0,16000.0,0.0,40000.0
core,Tree,16,transpose,0.25,1,4,7906.25,7744.791667,3.125,32.0,32.0,96.0,96.0,7161.458333,583.333333,300.0,96.0,96.0,0.00032,6e-05,0.0,0.0,77000.0,0.0,610500.0,0.0,0.0,16000.0,0.0,40000.0
core,Tree,16,transpose,0.3,1,4,8015.625,7880.208333,3.125,32.0,32.0,96.0,96.0,7296.875,583.333333,300.0,96.0,96.0,0.00032,6e-05,0.0,0.0,76000.0,0.0,624500.0,0.0,0.0,16000.0,0.0,40000.0
core,Tree,16,transpose,0.35,1,4,8015.625,7880.208333,3.125,32.0,32.0,96.0,96.0,7296.875,583.333333,300.0,96.0,96.0,0.00032,6e-05,0.0,0.0,76000.0,0.0,624500.0,0.0,0.0,16000.0,0.0,40000.0
core,Tree,16,transpose,0.4,1,4,8046.875,7765.625,3.125,32.0,32.0,96.0,96.0,7182.291667,583.333333,300.0,96.0,96.0,0.00032,6e-05,0.0,0.0,78500.0,0.0,611000.0,0.0,0.0,16000.0,0.0,40000.0
